#Sõnad, kus sentiwordnet ja eki emotsioonidetektor lähevad vastuollu.
a	2499301	0	0	dom pos	loogiline;põhjendatud;õigustatud	sisemisest seaduspärasusest, millegi loogikast tulenev
a	2232112	0	0	dom pos	lai;avar	riietusesemete kohta
a	916199	0	0	dom pos	vaba	selline, kus ei arvestata, järgita täiel määral eeskujusid, originaali
a	414354	0	0	dom pos	kaasaegne;ajakohane;moderne	nüüdisnõuetele vastav
a	1033996	0	0	dom pos	kodumaine;kodu-;sünni-	
a	2864165	0	0	dom pos	monumentaalne;suuremõõtmeline;suurejooneline;võimas	monumenti meenutav
a	2531919	0	0	dom pos	soe	meeldivana, mahedana tajutav v. mõjuv (eriti häälte või värvide kohta)
a	369941	0	0	dom pos	kuldne;kullavärviline;kullaläikeline	kullavärvi
n	5174653	0	0	dom pos	õigus	abstraktne mõiste sellest, mis mingile isikule v. asutusele kuulub seaduse, traditsiooni v. loomu poolest
n	7356676	0	0	dom pos	kasv;suurenemine;kasvamine	millegi massi v. mõõtmete suuremaks muutumine, lisandumine, laienemine, täienemine vms.
n	7609840	0	0	dom pos	magustoit;järelroog;dessert;järeltoit	lõunasöögi viimase roana serveeritav magus roog, maiustus (näit. puding, jäätis)
n	9774783	0	0	dom pos	advokaat;kaitsja	isik, kes kaitseb midagi või kedagi
n	9815790	0	0	dom pos	assistent;abiline;assisteerija	mingis töös kellelgi ajutiselt, juhuslikult või pidevalt abiks olev isik
n	13464820	0	0	dom pos	areng;arenemine	kindla seesmise tendentsiga liikumine, mille algus ja lõppolek on kvalitatiivselt erinevad
n	363260	0	0	dom pos	kasv;suurendamine;suurendus;rohkendamine;rohkendus	toiming, mille käigus midagi tehakse suuremaks või lisatakse millelegi juurde
n	654885	0	0	dom pos	hool;hoolitsus;hoolitsemine;hooldus	kellegi v. millegi vajaduste rahuldamine v. korras hoidmine
n	13260190	0	0	dom pos	saak	see, mis saadakse v. on saadud mingi (sihipärase) tegevuse tulemusena
n	5143077	0	0	dom pos	huvi;kasu	tulus, soodus asjaolu; see, mida keegi taotleb
n	7679356	0	0	dom pos	leib	hrl. juuretise abil hapendatud ning kergitatud (rukkijahu)taignast küpsetatud toit; leivapäts; leivakäär
n	5085572	0	0	dom pos	lähedus;ligidus	lähedal olek, lähedane ümbrus
n	10080869	0	0	dom pos	isa	meessoost vanem oma lapse v. laste suhtes
n	13255145	0	0	dom pos	tulu;kasu	millestki, millegi läbi saadav majanduslik tulu
n	11669921	0	0	dom pos	lill	kaunite õite, lehtede v. viljadega (roht)taim
n	10332385	0	0	dom pos	ema	naissoost vanem, naine oma lapse v. laste suhtes
n	10605985	0	0	dom pos	oskustööline;meister	tööline, kes on mingil alal omandanud erilised oskused v. vilumuse
n	35189	0	0	dom pos	saavutus;kordasaatmine;saavutamine	millegi teokstegemine
n	908492	0	0	dom pos	loomine;looming;loome	inimtegevus, millega tekitatakse midagi uut
n	10732314	0	0	dom pos	eestkostja;hooldaja	isik, kes kellegi huvisid kaitseb, kellegi eest seisab
n	9406793	0	0	dom pos	kari;rahu	veealune v. pisut üle veepinna ulatuv murdlainetusega kivine kõrgendik meres
n	9538915	0	0	dom pos	ingel	üleloomulik olend, jumala teener ja käskjalg (kujutatud hrl. tiivulisena)
n	7642933	0	0	dom pos	keedis;moos;konfitüür;džemm	marjadest v. puuviljast suhkruga keedetud hoidis
n	6478582	0	0	dom pos	diplom	kõrgkooli v. tehnikumi lõpetamist, teadusliku kraadi andmist vms. tõendav dokument
n	6904748	0	0	dom pos	emakeel	esimese keelena kõige varasemas lapsepõlves vanemailt v. kasvatajailt omandatud keel, mida inimene hrl. kõige paremini oskab
n	13250398	0	0	dom pos	rikkus;varandus;rahakus	miski ainelise, materiaalse väärtusena
n	13275847	0	0	dom pos	maksumus;väärtus	rahasumma, mis teat. toodangu-, kauba- v. tööhulga eest tuleb v. tuleks maksta v. millega seda arvestatakse
n	5176846	0	0	dom pos	inimõigused;inimõigus	inimestele võõrandamatult (sõltumata rassist, usust v. ühiskondlikut staatusest) kuuluvad õigused
n	3002948	0	0	dom pos	karikas	sügava kausikese kujuline laieneva jalaga (väärismetallist) jooginõu
n	15250178	0	0	dom pos	sünnipäev;hällipäev	kellegi sündimise aastapäev
n	249501	0	0	dom pos	progress;edenemine;edu;edasiminek;edendus	nähtuse arenemine madalamalt kõrgemale tasemele
n	429048	0	0	dom pos	ajaviide;meelelahutus	(meeldiv) aja möödasaatmine; seda võimaldav tegevus
n	7175575	0	0	dom pos	nõusolek	midagi lubav sedastus
n	7027180	0	0	dom pos	kooskõla	mitme heli samaaegne kõlamine
n	5983654	0	0	dom pos	soov;tahe;tahtmine;tahtmus	püsiv siht v. eesmärk
n	12630144	0	0	dom pos	maasikas	lihakaviljaline kolmetiste lehtede ja maapealsete võsunditega püsiktaim (Fragaria)
n	7745940	0	0	dom pos	maasikas;maasikmari	
n	15237044	0	0	dom pos	kevad;kevade	talve ja suve vaheline aastaaeg
n	15237250	0	0	dom pos	suvi	kevade ja sügise vaheline aastaaeg (EKSS)
n	15163797	0	0	dom pos	pühapäev;P;hingamispäev	nädala seitsmes päev (mõnes kultuuris ka esimene päeva)
n	15137047	0	0	dom pos	puhkepäev	(nädala)päev, mil töötaja on ametikohustustest vaba (ja asutus/ettevõte suletud)
n	197772	0	0	dom pos	vahetumine;uuenemine;vahetus;uuendus	
n	1248852	0	0	dom pos	uuenemine;uuendus	
n	10292052	0	0	dom pos	saks;härra;isand	kõrgemasse ühiskonnakihti kuuluv v. paremal järjel olev inimene
n	6957896	0	0	dom pos	eestlane	Eesti elanik
n	1202904	0	0	dom pos	koostöö;ühistöö;koostegevus;ühistegevus;meeskonnatöö	kahe v. mitme isiku, isikute rühma vm. ühine v. kooskõlastatud töötamine v. tegutsemine; selle tulemus (EKSS)
n	13991823	0	0	dom pos	vabadus;priius	vaba-olemise tingimus; võim rääkida v. tegutseda v. mõelda ilma väljaspoolt peale sunnitud tõkestusteta
n	10142747	0	0	dom pos	vanaema;koosu	ema v. isa ema;(murdes)
n	10142391	0	0	dom pos	vanaisa;vaar	ema v. isa isa
n	10332385	0	0	dom pos	emme;emm;memm;mamma;muti;eit;emps;mamps	(hellitavalt ema kohta)
n	8510169	0	0	dom pos	kodumaa;isamaa	maa, riik, kust keegi on pärit v. mille kodanik ta on
n	1248852	0	0	dom pos	värskendamine;uuendamine;uuendus	
n	14435353	0	0	dom pos	esikoht;esimene koht	esimene koht milleski; juhtiv koht
n	14522956	0	0	dom pos	vaikus;tuuletus;tuulevaikus;tüünus	rahuliku ilma periood
n	13344071	0	0	dom pos	kaitse;kaitsmine;kaitsetegevus	mingi ebasoovitava tagajärje vältimiseks
n	14002279	0	0	dom pos	tasakaal;balanss;ekviliibrium	seisund, kus keha(de) raskus jaguneb toetuspunkti(de) suhtes nii, et see keha püsib (v. need kehad püsivad) muutumatus asendis (EKSS)
n	7138085	0	0	dom pos	arutus;arutamine;arutlus	
n	15147097	0	0	dom pos	lapsepõlv;lapseiga;lapsepõli	aeg, millal inimene on noor v. laps
n	517728	0	0	dom pos	festival;pidustus	perioodiliselt korraldatav pidulik kunstisaavutuste ülevaatus v. konkurss; suurpidustus, mille kavva kuuluvad muusika- jm. võistlused
n	10782940	0	0	dom pos	võitja;meister	see, kes saab võistlusel parima koha
n	7858978	0	0	dom pos	mesi;linnumagus	magus siirupjas, seismisel kristalliseeruv vedelik, mis on tekkinud mesilase ensüümide toimel nektarist vm. taimeeritistest
n	9824609	0	0	dom pos	autoriteet;mõjumees;keegi;tuntu	vaimse mõjuvõimuga ning lugupeetud isik; üldise tunnustuse pälvinud isik, omal alal tunnustatud spetsialist
n	6706676	0	0	dom pos	medal;auraha	lame hrl. ümmargune, ka tähe- vm. kujuline (vääris)metallist vm. materjalist aumärk v. mälestusese
n	13268146	0	0	dom pos	auhind;preemia	(näit. võistluses, võistlustel) saavutuste eest tunnustuseks antav (mälestus)ese, rahasumma, tunnistus, aumärk vms.
n	8361329	0	0	dom pos	demokraatia;rahvavõim	poliitilise korra vorm, kus riigi juhtimine põhineb enamuse võimul vähemuse üle, eksisteerivad kodanikuvabadused ja demokraatlikud õigused
n	15250312	0	0	dom pos	juubel	tähtpäev, mida tähistatakse hrl. ümmarguse aastaarvu möödumisel isiku, asutuse, organisatsiooni sünnist v. tegevuse algusest v. mingi sündmuse toimumisest
n	13994148	0	0	dom pos	sõltumatus;iseseisvus;iseolemine;suveräänsus	kontrollivabadus v. mõju enda v. teiste üle
n	7226545	0	0	dom pos	lubadus;tõotus	kindel lubamine midagi teha, teat. viisil toimida vm.
n	7015510	0	0	dom pos	komöödia;naljamäng;naljatükk;lustmäng	lõbusasisuline, lõbusa lõpplahendusega näidend
n	6781383	0	0	dom pos	komöödia	janditamine, komet, kometimäng, kometitegemine
n	7015510	0	0	dom pos	komöödia	üks dramaatika žanreid
n	1089778	0	0	dom pos	kaasabi;toetus;kaasaaitamine;abistamine	teistele abi andmine
n	10141590	0	0	dom pos	lapselaps	poja- v. tütrelaps
n	15089258	0	0	dom pos	vitamiin	orgaaniline ühend, mida on normaalseks elutegevuseks vaja kõigile inim- ja loomorganismidele
n	8256735	0	0	dom pos	pulm;pulmapidu	peale abiellumise tseremooniat peetav pidu
n	1233156	0	0	dom pos	külaskäik;külastus	kellelgi külas käimine
n	5076827	0	0	dom pos	proportsionaalsus;kooskõla	terviku osade omavaheline vastavus
n	5002352	0	0	dom pos	kasv;kehakasv	kogu (eriti pikkuses)
n	13365286	0	0	dom pos	leib;elatis;elatusvahend;ülalpidamine	toit; sissetulek, teenistus
n	5923983	0	0	dom pos	väärtus	inimese v. teat. grupi ideaal
n	1021579	0	0	dom pos	püsi;püsivus;asu;rahu	mingi tegevuse juures püsimiseks vajalik kannatlik, kärsituseta seisund
n	13272059	0	0	dom pos	preemia	hrl. rahaline auhind
n	13273154	0	0	dom pos	preemia;lisatasu;boonus	palgale lisaks makstav ergutusraha;tasule v. palgale lisaks (EKSS)
n	3464467	0	0	dom pos	kaitsevahend;kaitse;turvis	kaitsev ese, aine vms.
n	6740644	0	0	dom pos	kaitse;kaitsmine	kellegi huvide tagamiseks, kellegi eest seismiseks
n	9827683	0	0	dom pos	imik;vastsündinu;titt;tita;beebi;rinnalaps;maailmakodanik	laps sündimisest kuni esimese eluaasta lõpuni
n	15196186	0	0	dom pos	jõul;jõulupüha	
n	9970699	0	0	dom pos	omakandimees;omanurgamees;ühekülamees;semlak;ühenurgamees;kodukandiinimene;kaasmaalane	
n	9970699	0	0	dom pos	omamaalane;kaasmaalane;rahvuskaaslane;suguvend	
n	10081456	0	0	dom pos	isa	auväärt (vaimu)inimene, (ühiskonna)tegelane vms.; vaimne juht, õpetaja; algataja, looja, esimene esindaja (EKSS)
n	5682950	0	0	dom pos	huvi	tähelepanu, samuti mõtete keskendumine objektile, mida tahetakse omandada v. tundma õppida; millegi harrastamine.
n	10759331	0	0	dom pos	vabatahtlik;volontäär	
n	10407954	0	0	dom pos	sponsor;rahaandja;toetaja;rahaannetaja	
n	10078131	0	0	dom pos	harrastaja;huviline	
n	13294135	0	0	dom pos	stipp;stipendium	õpinguiks v loometööks korrapäraselt makstav toetus
n	8671644	0	0	dom pos	kodulinn	linn, kust keegi on pärit v. kus on kellegi kodu
n	9909760	0	0	dom pos	hoolealune	kellegi hoole all olija (v. olev)
n	15250178	0	0	dom pos	sünnipäevapidu;sünnipäev	
n	4061793	0	0	dom pos	registratuur;vastuvõtt	ametlik registreerimisruum v. -punkt (EKSS)
n	8412136	0	0	dom pos	kasvataja;lasteaiakasvataja;kasvatajanna	(naissoost)
n	9614684	0	0	dom pos	kaitsja;valvaja;turvaja	
n	9798534	0	0	dom pos	kaitsja;kostja;õigustaja	
n	9997404	0	0	dom pos	kaitsja;väitleja;disserdant	väitekirja kaitsja teaduskraadi saamiseks
n	9906704	0	0	dom pos	maailmameister	maailmameistrivõistluste võitja (EKSS)
n	3082979	0	0	dom pos	õigus;eesõigus;privileeg;kasutajaõigus	õigus kasutada arvutisüsteemis teatud objekte või operatsioone
n	5856388	0	0	dom pos	väärtus	määratud või arvutatud numbriline suurus
n	8377806	0	0	dom pos	ema	
n	5856388	0	0	dom pos	väärtus;atribuudi väärtus	atribuudi konkreetne eksemplar
n	3407369	0	0	dom pos	kaitse	automaatseade elektriahela katkestamiseks liigvoolu tekkel (EKSS)
n	3464467	0	0	dom pos	kaitse;lokaut	abinõu kogu arvutisüsteemi või ta mingi osa juurdepääsu või kasutamise kitsendamiseks
n	14038264	0	0	dom pos	paaritumisaeg;pulm;innaaeg;jooksuaeg;östraalperiood	
n	1248852	0	0	dom pos	uuendamine;uuendus	
n	7801508	0	0	dom pos	kook;õlikook	proteiinirohke jõusööt, mida saadakse peam. õlitaimede seemneist õli väljapressimise kõrvalsaadusena (EKSS)
n	13268146	0	0	dom pos	karikas	
n	954311	0	0	dom pos	defensiiv;kaitsetegevus;kaitse	kaitsetaktika sõjapidamisel
n	7179342	0	0	dom pos	kompromiss	vastastikuse järeleandmisega saavutatud kokkulepe (EKSS)
n	13320168	0	0	dom pos	honorar	vabakutselise arsti, advokaadi jt. tasu (EKSS)
n	2313008	0	0	dom pos	kuninganna;ema	mõnede ühiseluliste putukate (näit. mesilaste, sipelgate, termiitide) sigimisvõimeline emasloom (EKSS)
n	15248564	0	0	dom pos	klassika	mingi rahva kultuurilise arengu kõrgpunkt v selles arengus tähtsat osa mänginud ajajärk (Neithal)
n	10402417	0	0	dom pos	sõber	kindel partner teatud vastastikustes kauba- või ärisuhetes
n	9632518	0	0	dom pos	vabapalgaline;vabatahtlik	koosseisuväline töötaja
n	6694540	0	0	dom pos	soovituskiri;rekomandatsioon;soovitus	annab võimalikule tulevasele tööandjale usaldusväärset informatsiooni kandidaadi kohta
v	1685313	0	0	dom pos	looma	midagi (kunsti)loomingulist tekitama, millegi tekkimise, toimumise v. olemasolu põhjuseks olema
v	1589869	0	0	dom pos	märkima;märgistama;tähistama;märgitsema;markeerima	tähistamiseks kuhugi või millelegi märki tegema või panema
v	2448185	0	0	dom pos	moodustama;asutama;organiseerima;looma	näiteks ühiskondlikku gruppi v. firmat
v	921738	0	0	dom pos	märkima;tähendama;tähistama;märgistama;markeerima	(sümbolite, tähiste jms. kohta) tähiseks, märgiks olema
v	462689	0	0	dom pos	takistama;piirama;kammitsema;pärssima;pidurdama;takerdama;talitsema;taltsutama;rahustama	(protsessi, nähtuse v. tegevuse kohta) midagi v. kedagi tõkestama, tagasi hoidma;takistama, aeglustama v. peatama (protsessi, tegevust, nähtust) (EKSS)
v	856824	0	0	dom pos	kiitma;tunnustama;silitama	tunnustust, rahulolu kellegi v. millegi suhtes avaldama, positiivset hinnangut andma
v	595935	0	0	dom pos	teadma;oskama	mingit võimet valdama; millekski võimeline olema, millegagi (ladusalt) toime tulema.
v	634906	0	0	dom pos	lahendama	ebaselget v. vaieldavat probleemi selgitama (v. otsustama)
v	00029214	0	0	dom pos	naeratama	korraks pisut, kergelt, ainult näoilmega naerma
v	00014742	0	0.125	dom pos	magama;puhkama;tuduma;tudima	uneseisundis olema, mitte ärkvel olema
v	01431230	0	0	dom pos	armastama;armatsema	(vastastikku) kallistusi ja õrnusavaldusi jagama v. seksuaalvahekorras olema
v	00892315	0	0	dom pos	tänama;aitäh ütlema;tänusõnu ütlema	tänutunnet väljendama, tänu avaldama (EKSS)
v	01655902	0	0	dom pos	taastama;rekonstrueerima;uuesti ehitama	säilinud andmete põhjal midagi tõepärasel kujul taastama, millegi algupärast ilmet taaslooma (tegelikkuses v. kirjelduse, joonise, mudelina)
v	02251065	0	0	dom pos	kindlustama	kindlustuslepingut sõlmima
v	01087197	0	0	dom pos	kindlustama;fortifitseerima	kaitseehitisi rajama, kaitseehitistega varustama
v	00890100	0	0	dom pos	kindlustama	(komitatiiviga:) varustama, andma
v	00014405	0	0	dom pos	puhkama	töö vm. pingutuse järel väsimustundest vabanemiseks ja jõuvarude taastamiseks (aktiivse) tegevuseta, jõude olema, rahuolekus viibima
v	00213794	0	0	dom pos	võima;tohtima	näitab, et keegi saab, tohib, suudab, oskab midagi teha; väljendab tegevuse võimalikkust
v	01821423	0.125	0	dom pos	huvitama;huvi pakkuma;pinget pakkuma	huvitav olema, tähelepanu köitma
v	01821423	0.125	0	dom pos	huvitama;huvi äratama;korda minema;kottima	huvi pakkuma, tähelepanu köitma
v	00555084	0	0	dom pos	tugevnema;paisuma;valjenema;intensiivistuma;kõvenema	intensiivsuselt kasvama
v	01816431	0.375	0	dom pos	rahuldama	kellelegi rahulolu, rahuldust pakkuma, kedagi rahulduma panema; teat. lootustele, soovidele, nõuetele vms. vastama (EKSS)
v	01775914	0.375	0	dom pos	armuma;lembuma	kellessegi (äkki) kiinduma, kedagi armastama hakkama
v	02424652	0	0.25	dom pos	rahustama	tõrkumist, vastuhakku äärmise julmusega maha suruma, selliselt korda jalule seadma
v	01637633	0	0.125	dom pos	unistama;unelema	unelmaid omama; fantaasiale vaba voli andma
v	01431230	0	0	dom pos	suudlema;suud andma	suudlust andma v. võtma (EKSS)
v	01424456	0.375	0	dom pos	kallistama;embama;sülelema;kaisutama;kaelustama	kiindumusega kaelustama
v	00734054	0	0	dom pos	võtma;käsitama;mõistma	midagi teat. viisil tõlgendama (mõiste sisu piiritledes, midagi defineerides)
v	02556817	0.5	0	dom pos	sekundeerima;toetama;järele kiitma	(toetavalt) kaasa rääkima; sobivalt, kooskõlaliselt koos esinema (EKSS)
v	02074677	0	0	dom pos	pääsema	ohtlikust, raskest v. halvast olukorrast ära, eemale v. turvalisemasse paika jõudma (EKSS)
v	01217043	0	0	dom pos	toetama	teatud olukorra, asendi vms säilitamisel toeks olema
v	00760956	0	0	dom pos	tervitama	tervitusi, häid soove edasi andma; tervisi saatma (EKSS)
#wordnetis neutraalsed, aga ekis negatiivsed.
a	980527	0	0	dom neg	aeglane	aegamööda, pikkamööda toimuv, kulgev v. arenev
a	1247240	0	0	dom neg	kuum;palav	kõrge temperatuuriga, väga soe
a	1073707	0	0	dom neg	mage	vähe, nõrgalt soolane v. päriselt soolatu
a	47243	0	0	dom neg	alkoholilembene;napsitaja;joodik;purjutaja	nii iseloomustatakse inimest, kes armastab juua alkoholi
a	188436	0	0	dom neg	uimane;väsinud;unine	nii iseloomustatakse inimest, kelle energia on pidevalt madal
a	1401854	0	0	dom neg	illegaalne;ebaseaduslik;keelatud;seadusvastane;keelualune;keelustatud	nii iseloomustatakse tegevust v tegu, mis pole seadusega kooskõlas
a	2919275	0	0	dom neg	põrandaalune;konspiratiivne;salajane;illegaalne	(hrl. poliitilistel põhjustel) varjatult tegutsev
a	493460	0	0	dom neg	individuaalne;üksik;ainuisikuline	üksikisiku poolt tehtav, rakendatav vms. (EKSS)
a	1120242	0	0	dom neg	kiilas;libe;hiilas;klaaslibe	
a	461311	0	0	dom neg	pilvine;pilves	
a	415696	0	0	dom neg	salajane;konfidentsiaalne;kinnine	
a	898963	0	0	dom neg	salajane;krüptiline;esoteeriline;kinnine	ainult asjasse pühendatuile määratud
a	1860328	0	0	dom neg	seljatagune;nurgatagune;varjatud;telgitagune;salajane	
a	1086545	0	0	dom neg	tühi;tilgatu	
a	189017	0	0	dom neg	unine;unesegane	
a	1184932	0	0	dom neg	raske;raskekaaluline	palju kaaluv, suure kaaluga
a	2160465	0	0	dom neg	pime	mittenägev, nägemisvõimetu
a	2059280	0	0	dom neg	kaelamurdev;eluohtlik	
a	358534	0	0	dom neg	negatiivne	elektronide ülekaaluga iseloomustuv
a	1487496	0	0	dom neg	paaritu;paariliseta;üksik	ilma paariliseta
a	693020	0	0	dom neg	sügav;raske	(une, teadvuseta oleku, mõtete vm. kohta:) kedagi täielikult vallanud, ümbritsevast täielikult välja lülitanud
a	2234781	0	0	dom neg	libe	(hrl. mingi pinna kohta:) sile (ja märg v. limane) ning seetõttu väikese hõõrdetakistusega
n	953559	0	0	dom neg	võitlus;lahing;taplus	vaenulike sõjajõudude kokkupõrge
n	972621	0	0	dom neg	rünnak;pealetung;atakk;kallaletung	sõjalise operatsiooni algus
n	1160342	0	0	dom neg	karistus;karistamine	kuriteo, üleastumise, halva käitumise vms. puhul rakendatav kasvatus- v. mõjutusvahend
n	4565375	0	0	dom neg	relv;sõjariist	riist, vahend ründamiseks, elusolendite ja materiaalsete väärtuste hävitamiseks (EKSS)
n	67526	0	0	dom neg	kaotus;kaotamine;kahju	olemasolevast ilmajäämine õnnetuse, varguse vms teel, ilma kindla väljavaateta seda tagasi saada
n	14061805	0	0	dom neg	haigus;tervisekahjustus	organismi normaalse elutegevuse häire
n	6784003	0	0	dom neg	probleem;mureküsimus	teaduses selline küsimus, mille lahenduseks pole piisavalt teadmisi
n	11514805	0	0	dom neg	pinge	vastuoludest, lahkhelidest tingitud pinev, ärev, närviline olukord, mis võib agressiivse tegutsemiseni viia
n	11495041	0	0	dom neg	rõhk;surve	pinnaühikule normaali sihis (risti) mõjuv jõud
n	11444117	0	0	dom neg	surm;puhkamine	organismi v. selle osa elutegevuse lakkamine
n	7355491	0	0	dom neg	surm;lahkumine;äraminek;manalatee;suremine	elust lahkumine
n	719494	0	0	dom neg	kohustus;ülesanne;mure	toiming vms., mille keegi peab sooritama kellegi korraldusel v. enda sisetunde sunnil
n	973077	0	0	dom neg	sõda;võitlus;sõdimine	sõjapidamine relvastatud konfliktis vaenlase vastu
n	3839795	0	0	dom neg	takistus;tõkestus;tõke	miski, mis peatab v. raskendab edasi liikumist
n	6542047	0	0	dom neg	keeld	keelav korraldus v. ütlus
n	13980845	0	0	dom neg	tüli;konflikt;riid;tüliasi;tüliküsimus;kokkupõrge;nägelus;jagelus;jagin;jamelus;nagelemine	lahkheli, kokkupõrge erinevate arvamuste, vastandlike olemuste vms. pinnal
n	7234230	0	0	dom neg	süüdistus	kellegi vastu suunatud negatiivne väide, et see on mingi negatiivse sündmuse v. tagajärje põhjustaja
n	1328702	0	0	dom neg	viirus	üks või mitu DNA või RNA molekuli, mida ümbritseb valkudest kapsiid, mõnel juhul sisaldavad ka lipiide
n	14365356	0	0	dom neg	palavik	normaalsest kõrgem kehatemperatuur (hrl. haigussümptoomina)
n	5016171	0	0	dom neg	kuumus;kuum;palavus;palav	kõrge temperatuur (hrl. õhu, ilmastiku kohta)
n	11507951	0	0	dom neg	lörts;lobjakas;lobjak;lots	märg lumi (EKSS); liik sademeid, mis sajab märja lume või samaaegse lauslume ja -vihma seguna ning maapinnale jõudes kohe sulab
n	11462526	0	0	dom neg	torm;maru;raju;möll;mülletis	väga tugev tuul; meteor. tuul, mille tugevus on suurem kui 9 palli (EKSS)
n	958896	0	0	dom neg	võitlus;kokkupõrge	lööming, kaklus; võitlus, lahing
n	13275288	0	0	dom neg	kulu;kulutus;väljaminek;kulumine	toidu, teenuste jm. peale kulutatud raha hulk
n	13397174	0	0	dom neg	võlg;võlakohustus	laenuks saadud ja tagastamisele v. hüvitamisele kuuluv rahasumma, kaup v. teenus
n	13327231	0	0	dom neg	kahjum	rahasumma, mille võrra ettevõtte kulud ületavad tulusid
n	3076708	0	0	dom neg	defitsiit;defitsiitkaup	defitsiitne kaup, miski defitsiitne (EKSS)
n	2331046	0	0	dom neg	rott;pent	inimkaaslejana kogu maailma asustav hiirest suurem pika sabaga näriline (Rattus) (EKSS)
n	14326607	0	0	dom neg	peavalu	valu peas (EKSS)
n	1177033	0	0	dom neg	protest	nõusolematus, vastuvaidlus
n	13133786	0	0	dom neg	nutt;õienutt	nupjas v. kerajas kobarõisik, mille laienenud põhjale kinnitub hulk raotuid v. väga lühiraolisi õisi
n	14451189	0	0	dom neg	rutt;kiir;kibe	ajahädas olek
n	10707804	0	0	dom neg	varas;varastaja;pihtapanija	kurjategija, kes võtab teise inimese asju, et neid endale hoida
n	14359174	0	0	dom neg	köhimine;köha	
n	1041349	0	0	dom neg	ohver;ohvriand;uri	see, mida v. keda annetatakse jumalatele, haldjatele, vaimudele nende soosingu saavutamiseks v. tänuks millegi eest
n	10333317	0	0	dom neg	ämm	abikaasa ema
n	9945603	0	0	dom neg	kommunist	kommunistliku partei liige; kommunismi pooldaja (EKSS)
n	6756831	0	0	dom neg	vale;võltsus	
n	10098710	0	0	dom neg	vaenlane	vaenulik, halba sooviv isik
n	8190482	0	0	dom neg	vaenlane;vaenuvägi	vaenutsev sõjavägi
n	3948459	0	0	dom neg	püstol	käest lastav üksikisiku tulirelv
