a	00005205	23907-a
a	01415605	53197-a
a	01417451	53198-a
a	01417941	24073-a
a	01418989	50816-a
a	01421887	23255-a
a	01423676	56139-a
a	01423851	56139-a
a	01430847	23854-a
a	01431112	24272-a
a	01431471	24273-a
a	01433493	10922-a
a	01434717	23980-a
a	01436003	10925-a
a	01439155	10966-a
a	01439496	10970-a
a	01439784	23607-a
a	01440159	10965-a
a	01440889	10967-a
a	01441729	10968-a
a	01442186	10929-a
a	01443097	24039-a
a	01443842	10975-a
a	01444022	10926-a
a	01444230	10927-a
a	01446749	53208-a
a	01449564	23195-a
a	01451768	50862-a
a	01452593	11140-a
a	01454636	11141-a
a	01458054	59999-a
a	01459949	24123-a
a	01461822	58077-a
a	01462324	22637-a
a	01462625	23804-a
a	01462882	58076-a
a	01463537	24256-a
a	01463965	22638-a
a	01466775	22821-a
a	01468097	53215-a
a	01469677	53216-a
a	01471848	23912-a
a	01472225	53306-a
a	01473083	53241-a
a	01473558	53242-a
a	01476154	23869-a
a	01476685	11119-a
a	01477806	11118-a
a	01478626	11120-a
a	01481612	53223-a
a	01482751	22892-a
a	01483324	23448-a
a	01483950	22772-a
a	01484451	23510-a
a	01484651	23933-a
a	01484987	22771-a
a	01487496	53300-a
a	01488245	53228-a
a	01488616	23912-a
a	01492394	53229-a
a	01492596	23366-a
a	01493016	23365-a
a	01493173	23351-a
a	01493897	23849-a
a	01494273	23102-a
a	01494429	24038-a
a	01495535	50774-a
a	01495725	23435-a
a	01496021	23457-a
a	01496976	53230-a
a	01497387	23140-a
a	01498084	50785-a
a	01499686	50779-a
a	01499999	23570-a
a	01501821	48344-a
a	01502099	11137-a
a	01502195	11136-a
a	01505462	22670-a
a	01505786	22671-a
a	01505991	53203-a
a	01506526	24139-a
a	01508086	23177-a
a	01508719	53237-a
a	01509527	11001-a
a	01510444	10979-a
a	01513050	60014-a
a	01513776	59998-a
a	01517081	23793-a
a	01517921	24254-a
a	01518955	23330-a
a	01527420	63119-a
a	01531375	23497-a
a	01531957	23999-a
a	01532261	10977-a
a	01532912	53253-a
a	01533120	23498-a
a	01533974	50822-a
a	01534282	59960-a
a	01535082	22997-a
a	01535709	53249-a
a	01537448	53232-a
a	01537885	53254-a
a	01538311	23291-a
a	01539225	22599-a
a	01544347	23481-a
a	01544856	23622-a
a	01545427	24085-a
a	01545571	24084-a
a	01545777	23204-a
a	01548193	23484-a
a	01548808	23326-a
a	01549291	23327-a
a	01549568	22813-a
a	01551026	23405-a
a	01551130	22856-a
a	01551461	22857-a
a	01552885	23013-a
a	01557614	23785-a
a	01557903	23786-a
a	01560513	50878-a
a	01561771	53248-a
a	01563494	53248-a
a	01564073	24249-a
a	01564315	59965-a
a	01564881	23838-a
a	01565252	23771-a
a	01568375	23672-a
a	01569965	23401-a
a	01570747	58030-a
a	01571363	23304-a
a	01573568	48245-a
a	01574259	58043-a
a	01574446	23988-a
a	01574925	22933-a
a	01578312	48273-a
a	01579128	23411-a
a	01580050	24203-a
a	01580306	23994-a
a	01581115	10943-a
a	01581305	53266-a
a	01584287	22769-a
a	01586752	10911-a
a	01586866	10956-a
a	01588172	22747-a
a	01590484	23791-a
a	01591394	53150-a
a	01593079	48311-a
a	01593649	23861-a
a	01594146	10817-a
a	01595050	23399-a
a	01595596	23877-a
a	01596122	23402-a
a	01599532	49349-a
a	01604226	23651-a
a	01605081	23415-a
a	01611067	50864-a
a	01611839	24080-a
a	01613047	22810-a
a	01613839	22617-a
a	01614372	22618-a
a	01614778	22600-a
a	01615180	23543-a
a	01615625	23169-a
a	01616157	23168-a
a	01618053	24154-a
a	01618376	48303-a
a	01618895	23398-a
a	01619689	23419-a
a	01623187	50837-a
a	01623836	50836-a
a	01624633	22916-a
a	01625063	22916-a
a	01625893	22959-a
a	01626440	18566-a
a	01627965	53309-a
a	01628302	53308-a
a	01628946	53303-a
a	01630117	53304-a
a	01632537	23258-a
a	01634199	23552-a
a	01634736	23258-a
a	01635146	24024-a
a	01638438	23975-a
a	01638962	10930-a
a	01639446	10931-a
a	01640850	24106-a
a	01641460	10900-a
a	01642477	24105-a
a	01642657	59893-a
a	01643480	10919-a
a	01643620	24018-a
a	01644225	10962-a
a	01645296	23677-a
a	01645678	23071-a
a	01646366	22898-a
a	01646941	24197-a
a	01648698	23925-a
a	01649031	10917-a
a	01649184	10918-a
a	01649561	24082-a
a	01649651	23523-a
a	01649720	10815-a
a	01652782	24098-a
a	01652902	53311-a
a	01655538	60002-a
a	01661289	10914-a
a	01661529	48243-a
a	01662119	23479-a
a	01662756	23554-a
a	01663571	53313-a
a	01664310	22687-a
a	01664455	53313-a
a	01664581	22610-a
a	01667519	24286-a
a	01668340	23560-a
a	01668567	23451-a
a	01670427	24207-a
a	01670669	48333-a
a	01671095	23559-a
a	01672607	23292-a
a	01673815	23844-a
a	01673946	23606-a
a	01674242	23387-a
a	01674926	23043-a
a	01675190	23042-a
a	01676517	23145-a
a	01679459	24120-a
a	01679907	23517-a
a	01680116	24121-a
a	01684133	53212-a
a	01686439	24118-a
a	01687167	10915-a
a	01687586	23528-a
a	01688757	23300-a
a	01692969	22967-a
a	01693799	23753-a
a	01694081	60044-a
a	01694223	24215-a
a	01696346	24220-a
a	01697592	23408-a
a	01698610	23575-a
a	01704761	23577-a
a	01705418	23577-a
a	01709815	50835-a
a	01710260	50834-a
a	01711071	58019-a
a	01711614	24168-a
a	01711910	48277-a
a	01718158	23704-a
a	01719870	23726-a
a	01721059	23951-a
a	01721197	23951-a
a	01721867	53184-a
a	01722529	58022-a
a	01722965	23777-a
a	01723308	50825-a
a	01723543	22590-a
a	01725712	22681-a
a	01726021	50875-a
a	01726235	23251-a
a	01726859	22682-a
a	01729566	53310-a
a	01729819	23037-a
a	01731108	23873-a
a	01731351	23335-a
a	01734607	47466-a
a	01735346	47465-a
a	01735736	22635-a
a	01736883	60003-a
a	01737241	22636-a
a	01737825	23585-a
a	01738335	23442-a
a	01742912	23876-a
a	01744111	23418-a
a	01745946	23490-a
a	01751080	23914-a
a	01751201	23128-a
a	01752692	24140-a
a	01754421	24040-a
a	01755024	50795-a
a	01755627	24224-a
a	01757914	23106-a
a	01758339	53149-a
a	01761871	24156-a
a	01762404	23406-a
a	01762839	59971-a
a	01763159	22653-a
a	01763813	23636-a
a	01765498	22757-a
a	01767329	23596-a
a	01769565	23149-a
a	01769843	23754-a
a	01770392	23175-a
a	01771839	50895-a
a	01778212	23230-a
a	01778935	23094-a
a	01780343	53169-a
a	01782717	50728-a
a	01782981	23684-a
a	01783158	22869-a
a	01784017	22870-a
a	01784217	23180-a
a	01784401	23572-a
a	01785180	53183-a
a	01786133	23489-a
a	01787408	23358-a
a	01788048	24074-a
a	01788445	23919-a
a	01788564	23489-a
a	01788705	23385-a
a	01788994	23618-a
a	01790807	24073-a
a	01791138	23763-a
a	01791911	58049-a
a	01794995	23613-a
a	01796109	23711-a
a	01797148	23619-a
a	01797862	23470-a
a	01798371	49207-a
a	01800169	23966-a
a	01800349	22684-a
a	01801029	50788-a
a	01801327	50856-a
a	01801600	22916-a
a	01805157	50863-a
a	01806106	22695-a
a	01807219	23445-a
a	01807964	23702-a
a	01810189	11074-a
a	01811172	26739-a
a	01811683	11075-a
a	01813183	59899-a
a	01814385	24144-a
a	01814711	10944-a
a	01815219	23359-a
a	01815838	23627-a
a	01816956	22942-a
a	01817500	58068-a
a	01818234	10971-a
a	01821266	24075-a
a	01822563	10963-a
a	01823092	10920-a
a	01824081	10999-a
a	01824751	23150-a
a	01825671	22954-a
a	01826186	22955-a
a	01826979	22689-a
a	01827946	24081-a
a	01830134	53163-a
a	01830403	53153-a
a	01831473	59956-a
a	01834304	22737-a
a	01836350	22738-a
a	01837182	22836-a
a	01837744	58070-a
a	01839417	50803-a
a	01840880	23667-a
a	01841544	58072-a
a	01842001	24280-a
a	01842198	68223-a
a	01842304	23885-a
a	01842963	23417-a
a	01845451	59954-a
a	01846413	45805-a
a	01847672	45804-a
a	01847864	45806-a
a	01848355	58096-a
a	01849170	48290-a
a	01850446	23930-a
a	01850862	22795-a
a	01851523	22964-a
a	01851916	23746-a
a	01852174	24210-a
a	01853039	23563-a
a	01853228	58025-a
a	01853461	23851-a
a	01854129	59981-a
a	01858094	23464-a
a	01859801	23715-a
a	01860207	23473-a
a	01860328	23729-a
a	01861205	53270-a
a	01861776	53268-a
a	01862161	53269-a
a	01864123	58075-a
a	01865197	23817-a
a	01866535	23962-a
a	01866812	22939-a
a	01867295	58079-a
a	01867996	23689-a
a	01868470	60019-a
a	01868724	22825-a
a	01870100	23252-a
a	01870321	23463-a
a	01870636	22826-a
a	01871774	24295-a
a	01872619	23952-a
a	01873406	22858-a
a	01874716	22858-a
a	01875227	22858-a
a	01876006	23642-a
a	01876261	53251-a
a	01876957	23682-a
a	01879261	23362-a
a	01879464	10822-a
a	01880531	50823-a
a	01881696	23643-a
a	01883325	23036-a
a	01884353	23888-a
a	01884539	24221-a
a	01884930	24083-a
a	01886783	23575-a
a	01887076	22741-a
a	01889819	22624-a
a	01890382	23520-a
a	01893303	53213-a
a	01893510	53252-a
a	01895099	22835-a
a	01895296	23227-a
a	01896046	23425-a
a	01899970	23495-a
a	01900349	22732-a
a	01900630	24185-a
a	01900915	22837-a
a	01901082	59921-a
a	01901186	23095-a
a	01901777	23212-a
a	01902313	23390-a
a	01903617	23900-a
a	01903965	23900-a
a	01904698	23725-a
a	01905653	48278-a
a	01907103	24167-a
a	01907481	24261-a
a	01907711	48301-a
a	01908539	23825-a
a	01908889	48300-a
a	01910488	22634-a
a	01910652	23739-a
a	01911053	58093-a
a	01911415	58094-a
a	01914407	23370-a
a	01914521	23320-a
a	01914930	23321-a
a	01915353	23720-a
a	01915586	23444-a
a	01918984	24049-a
a	01919428	23124-a
a	01919931	23339-a
a	01922763	22651-a
a	01923118	58095-a
a	01923720	10949-a
a	01924316	58099-a
a	01925000	49376-a
a	01925242	22633-a
a	01925372	59862-a
a	01927061	22871-a
a	01927279	22711-a
a	01927654	58097-a
a	01928283	58098-a
a	01929456	22598-a
a	01930004	53280-a
a	01930244	53281-a
a	01930512	22895-a
a	01932973	23466-a
a	01934554	23899-a
a	01935935	24180-a
a	01936184	23506-a
a	01938975	23601-a
a	01941274	23033-a
a	01942279	23057-a
a	01944088	59947-a
a	01945550	23691-a
a	01948389	48366-a
a	01948573	23122-a
a	01950198	22728-a
a	01951197	22794-a
a	01952643	59866-a
a	01953467	48340-a
a	01959294	23680-a
a	01960656	23901-a
a	01966740	23001-a
a	01967041	60018-a
a	01968033	48345-a
a	01968165	23658-a
a	01968352	22998-a
a	01968503	60033-a
a	01969150	48237-a
a	01969707	23319-a
a	01970777	58031-a
a	01971237	59875-a
a	01971846	23376-a
a	01972820	59876-a
a	01975671	59877-a
a	01976084	53176-a
a	01977155	48257-a
a	01978532	59918-a
a	01979326	24100-a
a	01979604	24247-a
a	01980557	23587-a
a	01980796	48332-a
a	01981699	59880-a
a	01982957	23549-a
a	01984411	23308-a
a	01985247	22919-a
a	01987646	48233-a
a	01989175	23511-a
a	01989669	23690-a
a	01990653	23323-a
a	01992149	23535-a
a	01993140	53245-a
a	01993408	23808-a
a	01994602	23407-a
a	01995288	23655-a
a	01995863	22811-a
a	01996051	23179-a
a	01996377	22838-a
a	01997910	22839-a
a	01998730	22706-a
a	02002227	59888-a
a	02002580	23250-a
a	02004685	23679-a
a	02012073	24204-a
a	02012157	48258-a
a	02012333	23550-a
a	02014048	24250-a
a	02015238	59892-a
a	02015571	24176-a
a	02019021	23707-a
a	02021050	23911-a
a	02021905	23992-a
a	02022953	23993-a
a	02024143	59895-a
a	02024411	24131-a
a	02024928	50852-a
a	02026312	23434-a
a	02026442	23433-a
a	02026629	24172-a
a	02028612	23978-a
a	02029167	22912-a
a	02030562	23820-a
a	02030793	24259-a
a	02030935	24260-a
a	02031473	53191-a
a	02031986	59896-a
a	02032730	23977-a
a	02032953	22910-a
a	02033868	23717-a
a	02034739	23718-a
a	02034828	23969-a
a	02035086	23484-a
a	02036077	24201-a
a	02036934	10912-a
a	02037531	10954-a
a	02037708	24147-a
a	02038735	22985-a
a	02038891	10986-a
a	02038994	22743-a
a	02039491	23349-a
a	02040652	11070-a
a	02043217	59957-a
a	02046199	24187-a
a	02047807	11069-a
a	02048626	23711-a
a	02049918	23364-a
a	02050452	23427-a
a	02050841	23049-a
a	02053094	23699-a
a	02053818	50871-a
a	02054075	50862-a
a	02055062	59901-a
a	02057226	23138-a
a	02057535	22798-a
a	02057829	59906-a
a	02058794	23545-a
a	02061799	24178-a
a	02062133	23454-a
a	02062358	23468-a
a	02065404	23554-a
a	02066142	22913-a
a	02067719	23958-a
a	02070887	26485-a
a	02071420	24299-a
a	02071973	10981-a
a	02073113	10945-a
a	02075321	23112-a
a	02075594	23813-a
a	02077625	60041-a
a	02080110	23612-a
a	02080577	24198-a
a	02080937	50824-a
a	02082218	23472-a
a	02083615	23082-a
a	02084101	59912-a
a	02084358	22657-a
a	02085132	23645-a
a	02087178	23353-a
a	02088974	22906-a
a	02091574	23727-a
a	02094388	50793-a
a	02098325	23154-a
a	02098918	23165-a
a	02099019	22588-a
a	02099442	22807-a
a	02099774	59910-a
a	02100709	53180-a
a	02100968	48264-a
a	02101580	23328-a
a	02101942	24133-a
a	02103481	23890-a
a	02106761	22679-a
a	02110778	48372-a
a	02111684	53178-a
a	02112701	23007-a
a	02112976	23865-a
a	02113191	23125-a
a	02113449	23832-a
a	02114746	23512-a
a	02115324	23337-a
a	02116618	23773-a
a	02119716	59868-a
a	02119971	22696-a
a	02120150	59941-a
a	02120458	23236-a
a	02121572	10904-a
a	02123007	22894-a
a	02123475	58100-a
a	02124253	53312-a
a	02125409	59881-a
a	02128084	24212-a
a	02130821	23355-a
a	02131668	22822-a
a	02132080	23047-a
a	02132967	23097-a
a	02133207	23096-a
a	02133431	23097-a
a	02135389	23985-a
a	02135773	23006-a
a	02135913	23986-a
a	02136522	23778-a
a	02136665	23983-a
a	02137070	23217-a
a	02141021	23932-a
a	02141298	23701-a
a	02151837	22952-a
a	02152473	48310-a
a	02152985	50810-a
a	02153174	23731-a
a	02153817	24016-a
a	02153965	23066-a
a	02158826	48279-a
a	02159453	48306-a
a	02163468	56127-a
a	02164402	10980-a
a	02169591	11073-a
a	02169844	47459-a
a	02176178	48319-a
a	02177584	48320-a
a	02179279	23400-a
a	02180157	22581-a
a	02180797	23920-a
a	02181231	23647-a
a	02182862	23085-a
a	02182979	23460-a
a	02183135	23798-a
a	02215087	23011-a
a	02215977	24232-a
a	02217241	23197-a
a	02217452	23626-a
a	02225510	10959-a
a	02226979	10961-a
a	02228335	10960-a
a	02228901	10997-a
a	02229324	10995-a
a	02230581	22927-a
a	02230990	24096-a
a	02231502	23797-a
a	02231886	26751-a
a	02232739	23742-a
a	02234781	59919-a
a	02235330	50601-a
a	02235826	23757-a
a	02236842	23743-a
a	02239289	23515-a
a	02239479	23634-a
a	02240006	23280-a
a	02240129	23634-a
a	02241988	23260-a
a	02242887	24263-a
a	02246903	23915-a
a	02248349	50858-a
a	02248693	50798-a
a	02248984	50858-a
a	02249948	23338-a
a	02250430	48373-a
a	02257141	22639-a
a	02258249	22580-a
a	02258600	22640-a
a	02260035	24007-a
a	02260570	23837-a
a	02261386	53199-a
a	02262542	59943-a
a	02263491	23542-a
a	02263982	59945-a
a	02267686	23132-a
a	02270342	22853-a
a	02271177	59935-a
a	02271544	22688-a
a	02273326	23864-a
a	02273643	11013-a
a	02274089	59958-a
a	02275892	23322-a
a	02277279	59964-a
a	02277485	59963-a
a	02278195	23045-a
a	02281611	23347-a
a	02282376	23160-a
a	02282651	22751-a
a	02282843	23891-a
a	02282985	24284-a
a	02283188	24071-a
a	02283703	23788-a
a	02284578	23253-a
a	02286083	23989-a
a	02286661	60043-a
a	02287276	22948-a
a	02290998	11016-a
a	02291500	11092-a
a	02291843	11017-a
a	02292573	57975-a
a	02297166	48266-a
a	02297409	48266-a
a	02299437	23903-a
a	02300501	50784-a
a	02301338	23540-a
a	02302187	59872-a
a	02303754	23286-a
a	02306763	50806-a
a	02308214	24291-a
a	02308840	23938-a
a	02310895	23751-a
a	02311544	22941-a
a	02314371	23332-a
a	02314584	24153-a
a	02316820	23756-a
a	02317598	23767-a
a	02318728	22631-a
a	02318950	60006-a
a	02321009	11093-a
a	02321809	23377-a
a	02324397	23991-a
a	02326695	59975-a
a	02331262	22988-a
a	02332604	23640-a
a	02333453	22763-a
a	02335828	23611-a
a	02336449	53167-a
a	02336904	57970-a
a	02337188	47460-a
a	02338197	59982-a
a	02338615	59979-a
a	02339341	23174-a
a	02340213	22863-a
a	02340458	59926-a
a	02341266	59978-a
a	02343517	23913-a
a	02345272	24288-a
a	02346013	59883-a
a	02346351	58066-a
a	02347086	24243-a
a	02347564	58065-a
a	02347915	23244-a
a	02353211	23247-a
a	02356048	23697-a
a	02357479	23022-a
a	02357810	23023-a
a	02359464	23021-a
a	02360448	58035-a
a	02360944	24281-a
a	02363614	23147-a
a	02363811	58034-a
a	02365142	22848-a
a	02366927	23293-a
a	02367319	23046-a
a	02367604	50768-a
a	02367785	50767-a
a	02368336	11030-a
a	02369179	24022-a
a	02369460	11031-a
a	02369869	23870-a
a	02370212	23079-a
a	02370329	23078-a
a	02371718	24238-a
a	02373055	23666-a
a	02373599	11078-a
a	02373868	22917-a
a	02374914	59983-a
a	02375639	22621-a
a	02379323	23806-a
a	02379595	23944-a
a	02381302	23809-a
a	02381764	23341-a
a	02382934	23812-a
a	02383151	23811-a
a	02384077	22776-a
a	02384383	22791-a
a	02384672	50761-a
a	02384843	22792-a
a	02385102	10921-a
a	02385851	10818-a
a	02386612	10924-a
a	02388145	23831-a
a	02389220	23176-a
a	02390724	23048-a
a	02395115	11034-a
a	02396098	11036-a
a	02396720	11029-a
a	02397732	11033-a
a	02398378	11037-a
a	02398608	11032-a
a	02398773	11040-a
a	02399014	24020-a
a	02399399	11035-a
a	02402268	23874-a
a	02403206	59993-a
a	02403671	53207-a
a	02403944	72930-a
a	02407603	24111-a
a	02407855	23616-a
a	02408011	23616-a
a	02408611	24225-a
a	02408977	23609-a
a	02410393	11089-a
a	02412164	11090-a
a	02413851	23593-a
a	02414599	11091-a
a	02415172	24218-a
a	02415390	11127-a
a	02416036	23870-a
a	02416285	52969-a
a	02417301	24264-a
a	02420757	23039-a
a	02421158	22835-a
a	02422068	22834-a
a	02422685	60000-a
a	02423073	59927-a
a	02425529	22888-a
a	02434473	50891-a
a	02435671	23833-a
a	02436025	53154-a
a	02436341	22664-a
a	02436622	22666-a
a	02436995	22753-a
a	02438346	23076-a
a	02439582	23077-a
a	02439949	23564-a
a	02440617	23018-a
a	02440691	23243-a
a	02443907	60007-a
a	02446070	23509-a
a	02446380	23259-a
a	02446651	59991-a
a	02447344	60005-a
a	02447569	24096-a
a	02448324	48368-a
a	02455297	10950-a
a	02456157	22996-a
a	02461295	49231-a
a	02462489	11019-a
a	02462883	22790-a
a	02463154	22789-a
a	02463582	50839-a
a	02464105	22748-a
a	02465115	50828-a
a	02466111	22694-a
a	02466734	59920-a
a	02469407	23688-a
a	02469928	22893-a
a	02471091	23590-a
a	02472252	67278-a
a	02473141	53201-a
a	02479492	23084-a
a	02482509	23084-a
a	02488553	24134-a
a	02488705	23880-a
a	02488907	23159-a
a	02492383	23818-a
a	02495922	60023-a
a	02497141	60024-a
a	02497938	59869-a
a	02498708	60026-a
a	02499036	23271-a
a	02499148	22983-a
a	02499301	53205-a
a	02499511	23652-a
a	02500884	24037-a
a	02503305	23755-a
a	02503656	23635-a
a	02506029	48325-a
a	02506555	23459-a
a	02507324	23257-a
a	02508917	22979-a
a	02509484	23995-a
a	02511528	22847-a
a	02512641	60004-a
a	02513101	58028-a
a	02513614	53165-a
a	02514543	50728-a
a	02515341	23537-a
a	02516148	24200-a
a	02517265	23536-a
a	02517817	23976-a
a	02520219	23953-a
a	02522082	23824-a
a	02523092	23984-a
a	02524032	23203-a
a	02526124	59908-a
a	02526925	23765-a
a	02529264	11026-a
a	02529581	11027-a
a	02529945	11022-a
a	02531919	60029-a
a	02532200	60030-a
a	02532508	47464-a
a	02532898	47463-a
a	02537351	24119-a
a	02540458	23764-a
a	02540578	23860-a
a	02541012	26743-a
a	02541302	24173-a
a	02545689	59917-a
a	02545989	58021-a
a	02547317	23982-a
a	02547862	23216-a
a	02548066	24202-a
a	02548820	11101-a
a	02549032	11096-a
a	02549691	23542-a
a	02550333	11098-a
a	02550704	59961-a
a	02551380	23981-a
a	02552415	22922-a
a	02557357	23863-a
a	02558184	23863-a
a	02558767	56298-a
a	02559180	59948-a
a	02560035	53302-a
a	02560548	11083-a
a	02561888	11084-a
a	02563466	53265-a
a	02565327	23534-a
a	02565583	10813-a
a	02568285	23868-a
a	02568480	24275-a
a	02569130	22574-a
a	02570282	50829-a
a	02572657	23872-a
a	02572823	23452-a
a	02573859	23452-a
a	02577734	23441-a
a	02579136	24035-a
a	02580449	24196-a
a	02586206	23098-a
a	02586446	22965-a
a	02587936	23098-a
a	02588099	24036-a
a	02594714	23073-a
a	02599939	45809-a
a	02606393	23591-a
a	02614194	23902-a
a	02620436	23274-a
a	02628811	56011-a
a	02638392	48244-a
a	02644177	50719-a
a	02648392	52587-a
a	02651244	24234-a
a	02665803	56136-a
a	02674772	23206-a
a	02680580	24262-a
a	02690429	23038-a
a	02692624	53256-a
a	02696920	24254-a
a	02697329	48295-a
a	02697452	53259-a
a	02698031	23261-a
a	02699792	23275-a
a	02707659	23298-a
a	02713232	23744-a
a	02713715	48374-a
a	02714800	50766-a
a	02716605	50775-a
a	02718497	50777-a
a	02719009	52762-a
a	02719503	23774-a
a	02722988	23994-a
a	02723158	22976-a
a	02723563	50797-a
a	02726546	23059-a
a	02729665	22980-a
a	02735208	74844-a
a	02736983	50855-a
a	02743261	50876-a
a	02748635	23923-a
a	02751058	16256-n
a	02752987	22983-a
a	02753724	26488-a
a	02756346	23012-a
a	02759190	53221-a
a	02764251	53240-a
a	02769128	23522-a
a	02771485	24109-a
a	02779774	53292-a
a	02785874	58092-a
a	02789151	23696-a
a	02789579	24252-a
a	02790222	26752-a
a	02793094	23839-a
a	02793273	24233-a
a	02799016	59942-a
a	02801749	22623-a
a	02801839	23768-a
a	02802976	23503-a
a	02809220	59989-a
a	02809692	59988-a
a	02813315	50722-a
a	02813978	23850-a
a	02814453	23858-a
a	02817796	22949-a
a	02821071	23386-a
a	02823724	22926-a
a	02825355	22946-a
a	02825533	22947-a
a	02826877	53277-a
a	02829565	53188-a
a	02832969	23724-a
a	02833331	22923-a
a	02833544	23599-a
a	02839505	10998-a
a	02841066	59952-a
a	02842042	23730-a
a	02842185	23120-a
a	02842445	23229-a
a	02843218	23229-a
a	02847370	16255-n
a	02847894	23668-a
a	02858231	58041-a
a	02858816	58038-a
a	02861859	23556-a
a	02864165	56126-a
a	02868704	23529-a
a	02869563	23555-a
a	02874876	24132-a
a	02875499	23646-a
a	02880322	26738-a
a	02886090	23285-a
a	02887899	23450-a
a	02889746	53222-a
a	02891236	50778-a
a	02893195	23827-a
a	02894591	53298-a
a	02897158	59974-a
a	02898276	48334-a
a	02898584	51308-a
a	02898750	53233-a
a	02898922	48341-a
a	02900700	53255-a
a	02904075	23735-a
a	02904518	53278-a
a	02905591	50840-a
a	02906478	31537-a
a	02907473	50725-a
a	02911627	50724-a
a	02919275	23137-a
a	02920121	50870-a
a	02920769	23058-a
a	02920951	23223-a
a	02922448	24304-a
a	02924102	24303-a
a	02926320	53217-a
a	02929216	60008-a
a	02931227	75025-a
a	02937876	53224-a
a	02940392	50813-a
a	02940759	22867-a
a	02946221	23081-a
a	02947252	23798-a
a	02950711	59969-a
a	02952275	23296-a
a	02953598	23562-a
a	02959406	57994-a
a	02973392	23287-a
a	02978635	48345-a
a	02984104	58073-a
a	02984781	48335-a
a	02988060	23671-a
a	02991122	23303-a
a	02991287	48229-a
a	02996239	51299-a
a	03000110	59938-a
a	03004561	23728-a
a	03006699	23060-a
a	03015589	22962-a
a	03017922	23905-a
a	03018964	56056-a
a	03044869	53226-a
a	03048680	23631-a
a	03051619	23657-a
a	03052770	23208-a
a	03055374	23263-a
a	03060782	22764-a
a	03061250	51305-a
a	03074368	24127-a
a	03128070	23956-a
a	03132982	23648-a
n	01006188	63091-n
n	05291728	62483-n
n	05658985	32930-n
n	14546432	84238-n
